block_number,timestamp,gas_used,gas_limit,base_fee,transaction_count,priority_fee,mempool_size,gas_price_gwei,priority_p25,priority_p50,priority_p75
24688893,2026-03-19 03:39:35,9133609,30000000,115995789,60,50000000,,0.165996,0.016712331,0.05,0.2
24688894,2026-03-19 03:39:47,29936034,30000000,110325151,199,1000000,,0.111325,4.9e-05,0.001,0.026554293
24688895,2026-03-19 03:39:59,4811097,30000000,124056986,32,11642414107,,11.766471,0.1,11.642414107,12.595154111
24688896,2026-03-19 03:40:11,29798357,30000000,113523615,198,1898777,,0.115422,4.9e-05,0.001898777,0.088930035
24688897,2026-03-19 03:40:23,12221188,30000000,127523306,81,1000000,,0.128523,4.9e-05,0.001,0.1
24688898,2026-03-19 03:40:35,8251585,30000000,124570279,55,8820000,,0.13339,4.9e-05,0.00882,0.014196576
24688899,2026-03-19 03:40:47,22251354,30000000,117564847,148,15946538,,0.133511,4.9e-05,0.015946538,0.073793612
24688900,2026-03-19 03:40:59,13003418,30000000,124669050,86,14770793,,0.13944,0.001,0.014770793,0.1
24688901,2026-03-19 03:41:11,23061910,30000000,122594785,153,16376250,,0.138971,0.004572995,0.01637625,0.03953868
24688902,2026-03-19 03:41:23,13203626,30000000,130831019,88,1395747,,0.132227,7.35e-05,0.001395747,0.016302796
24688903,2026-03-19 03:41:35,15570036,30000000,128872508,103,11795396,,0.140668,0.001049,0.011795396,0.1
24688904,2026-03-19 03:41:47,11823327,30000000,129484691,78,27571329,,0.157056,0.001,0.027571329,1.0
24688905,2026-03-19 03:41:59,15148578,30000000,126056938,100,8820000,,0.134877,5.39e-05,0.00882,0.04233686
24688906,2026-03-19 03:42:11,3082878,30000000,126213016,20,16191711,,0.142405,0.001063489,0.016191711,0.068163707
24688907,2026-03-19 03:42:23,17746108,30000000,113678884,118,4623884,,0.118303,4.9e-05,0.004623884,0.075480023
24688908,2026-03-19 03:42:35,5970436,30000000,116280338,39,2000000000,,2.11628,0.05,2.0,24.709886245
24688909,2026-03-19 03:42:47,15057645,30000000,107530666,100,1000000,,0.108531,4.9e-05,0.001,0.054474397
24688910,2026-03-19 03:42:59,7843546,30000000,107582321,52,100000000,,0.207582,0.000641066,0.1,1.0
24688911,2026-03-19 03:43:11,29998692,30000000,101166422,199,4339244,,0.105506,4.9e-05,0.004339244,0.074636818
24688912,2026-03-19 03:43:23,15878829,30000000,113811122,105,7779640,,0.121591,4.9e-05,0.00777964,0.05
24688913,2026-03-19 03:43:35,15611445,30000000,114644626,104,7779640,,0.122424,0.001,0.00777964,0.05
24688914,2026-03-19 03:43:47,12768604,30000000,115228783,85,4771217,,0.12,0.001,0.004771217,0.1
24688915,2026-03-19 03:43:59,13540546,30000000,113086109,90,1000000,,0.114086,4.9e-05,0.001,0.024528602
24688916,2026-03-19 03:44:11,14210859,30000000,111710744,94,1395747,,0.113106,4.9e-05,0.001395747,0.06118388
24688917,2026-03-19 03:44:23,20338084,30000000,110976115,135,49000,,0.111025,1.8e-06,4.9e-05,0.010000001
24688918,2026-03-19 03:44:35,9770632,30000000,115912780,65,10000001,,0.125913,0.0001,0.010000001,0.133799919
24688919,2026-03-19 03:44:47,8765357,30000000,110861527,58,15939332,,0.126801,0.001,0.015939332,0.105051268
24688920,2026-03-19 03:44:59,27766985,30000000,105101678,185,49000,,0.105151,4.1255e-05,4.9e-05,0.004064923
24688921,2026-03-19 03:45:11,7989468,30000000,116283607,53,5664089,,0.121948,0.001000015,0.005664089,0.101
24688922,2026-03-19 03:45:23,16634672,30000000,109490192,110,1395747,,0.110886,1.8e-06,0.001395747,0.013137711
24688923,2026-03-19 03:45:35,14444297,30000000,110981696,96,3000000,,0.113982,0.001,0.003,0.089
24688924,2026-03-19 03:45:47,11258504,30000000,110467756,75,3000000,,0.113468,4.9e-05,0.003,0.0045
24688925,2026-03-19 03:45:59,17705286,30000000,107023468,118,1395747,,0.108419,1.5e-08,0.001395747,0.059449098
24688926,2026-03-19 03:46:11,9060761,30000000,109436210,60,13706907,,0.123143,0.001000015,0.013706907,0.244472405
24688927,2026-03-19 03:46:23,19310239,30000000,104019812,128,10000001,,0.11402,4.9e-05,0.010000001,0.110027154
24688928,2026-03-19 03:46:35,4692915,30000000,107756064,31,10000001,,0.117756,0.0,0.010000001,1.0
24688929,2026-03-19 03:46:47,18123231,30000000,98500640,120,6415082,,0.104916,0.001395747,0.006415082,0.1
24688930,2026-03-19 03:46:59,26101734,30000000,101064309,174,49000,,0.101113,1.5e-08,4.9e-05,0.01
24688931,2026-03-19 03:47:11,15115059,30000000,110414218,100,5053215,,0.115467,1.5e-08,0.005053215,0.10509794
24688932,2026-03-19 03:47:23,9883965,30000000,110520085,65,200000000,,0.31052,0.022082843,0.2,2.0
24688933,2026-03-19 03:47:35,4942051,30000000,105808214,32,10000001,,0.115808,0.0003,0.010000001,0.162961722
24688934,2026-03-19 03:47:47,11433789,30000000,96939768,76,14983287,,0.111923,0.001560887,0.014983287,0.123888698
24688935,2026-03-19 03:47:59,29881323,30000000,94058872,199,1000000,,0.095059,4.9e-05,0.001,0.013226028
24688936,2026-03-19 03:48:11,16736834,30000000,105723209,111,752000,,0.106475,1.5e-08,0.000752,0.1
24688937,2026-03-19 03:48:23,5713849,30000000,107253407,38,1000000,,0.108253,3e-08,0.001,0.011278279
24688938,2026-03-19 03:48:35,5430483,30000000,98953647,36,100000000,,0.198954,0.0,0.1,1.0
24688939,2026-03-19 03:48:47,29996149,30000000,91062493,199,1000000,,0.092062,0.001,0.001,0.017088554
24688940,2026-03-19 03:48:59,17294902,30000000,102442382,115,1000000,,0.103442,1.5e-08,0.001,0.01287041
24688941,2026-03-19 03:49:11,13153598,30000000,104401508,87,5122119,,0.109524,0.001,0.005122119,0.032192254
24688942,2026-03-19 03:49:23,16980684,30000000,102795116,113,1000007,,0.103795,0.001,0.001000007,0.013571569
24688943,2026-03-19 03:49:35,2866925,30000000,104491821,19,895508179,,1.0,0.089,0.895508179,2.0
24688944,2026-03-19 03:49:47,29989824,30000000,93926763,199,1000000,,0.094927,4.9e-05,0.001,0.012335415
24688945,2026-03-19 03:49:59,9749997,30000000,105659643,64,1395747,,0.107055,0.0003,0.001395747,0.016445168
24688946,2026-03-19 03:50:11,14329869,30000000,101037031,95,2282408,,0.103319,0.001,0.002282408,0.125245067
24688947,2026-03-19 03:50:23,23149389,30000000,100472798,154,1000000,,0.101473,1.5e-08,0.001,0.010721836
24688948,2026-03-19 03:50:35,3838758,30000000,107296064,25,1674896,,0.108971,0.001,0.001674896,0.03207
24688949,2026-03-19 03:50:47,16946978,30000000,97316420,112,1625159,,0.098942,0.001,0.001625159,0.018909203
24688950,2026-03-19 03:50:59,22939817,30000000,98895361,152,1576687,,0.100472,1.5e-08,0.001576687,0.014391318
24688951,2026-03-19 03:51:11,7927248,30000000,105438786,52,15202205,,0.120641,1.5e-08,0.015202205,0.5
24688952,2026-03-19 03:51:23,23026389,30000000,99224267,153,1625159,,0.100849,0.001,0.001625159,0.018383556
24688953,2026-03-19 03:51:35,7012244,30000000,105861038,46,13179850,,0.119041,0.001625159,0.01317985,0.1
24688954,2026-03-19 03:51:47,26777331,30000000,98814438,178,1395747,,0.10021,1.5e-08,0.001395747,0.009163836
24688955,2026-03-19 03:51:59,12877633,30000000,108512525,85,5425626,,0.113938,0.001,0.005425626,0.020670775
24688956,2026-03-19 03:52:11,6595846,30000000,106593330,43,50000000,,0.156593,0.001460733,0.05,0.079
24688957,2026-03-19 03:52:23,16656565,30000000,99128107,111,1625159,,0.100753,0.001,0.001625159,0.079
24688958,2026-03-19 03:52:35,11248646,30000000,100496541,74,1000000,,0.101497,1.5e-08,0.001,0.013564067
24688959,2026-03-19 03:52:47,27579292,30000000,97354891,183,1395747,,0.098751,1.5e-08,0.001395747,0.012391015
24688960,2026-03-19 03:52:59,8447047,30000000,107560354,56,1625159,,0.109186,0.001,0.001625159,0.050081257
24688961,2026-03-19 03:53:11,11775350,30000000,101686705,78,8277530,,0.109964,0.001625159,0.00827753,0.059653848
24688962,2026-03-19 03:53:23,4643092,30000000,98954172,30,24003821,,0.122958,0.003569679,0.024003821,1.0
24688963,2026-03-19 03:53:35,11422168,30000000,90413679,76,1800,,0.090415,1.5e-08,1.8e-06,0.006902756
24688964,2026-03-19 03:53:47,16064923,30000000,87717972,107,8734069,,0.096452,0.001625159,0.008734069,0.1
24688965,2026-03-19 03:53:59,15862382,30000000,88496412,105,10000000,,0.098496,0.001,0.01,0.2
24688966,2026-03-19 03:54:11,11984643,30000000,89132393,79,9933036,,0.099065,0.001395747,0.009933036,0.05
24688967,2026-03-19 03:54:23,15441729,30000000,86892677,102,3525393,,0.090418,0.001,0.003525393,0.02993321
24688968,2026-03-19 03:54:35,9635722,30000000,87212535,64,11422991,,0.098636,0.001395747,0.011422991,0.050247567
24688969,2026-03-19 03:54:47,12404209,30000000,83313934,82,5000000,,0.088314,0.001395747,0.005,0.047504891
24688970,2026-03-19 03:54:59,27293785,30000000,81511722,181,15,,0.081512,1.5e-08,1.5e-08,0.001
24688971,2026-03-19 03:55:11,8324501,30000000,89862451,55,5000000,,0.094862,0.000900443,0.005,0.15467276
24688972,2026-03-19 03:55:23,8868754,30000000,84863479,59,4799431,,0.089663,0.0001,0.004799431,0.065136521
24688973,2026-03-19 03:55:35,13443179,30000000,80527489,89,8052748,,0.08858,0.000640851,0.008052748,0.089
24688974,2026-03-19 03:55:47,22194449,30000000,79482766,147,15,,0.079483,1.5e-08,1.5e-08,0.001625159
24688975,2026-03-19 03:55:59,19438056,30000000,84248055,129,15,,0.084248,1.5e-08,1.5e-08,1.5e-08
24688976,2026-03-19 03:56:11,20054892,30000000,87363868,133,9935347,,0.097299,0.001,0.009935347,0.079482781
24688977,2026-03-19 03:56:23,14117944,30000000,91043992,94,10053692,,0.101098,0.001395747,0.010053692,0.06
24688978,2026-03-19 03:56:35,9773441,30000000,90374777,65,1625159,,0.092,0.001395747,0.001625159,0.046191233
24688979,2026-03-19 03:56:47,14833668,30000000,86438535,98,15,,0.086439,1.5e-08,1.5e-08,0.001
24688980,2026-03-19 03:56:59,17888482,30000000,86318723,119,8763682,,0.095082,0.001,0.008763682,0.05
24688981,2026-03-19 03:57:11,3312120,30000000,88396473,22,10804818,,0.099201,0.001,0.010804818,0.433058201
24688982,2026-03-19 03:57:23,16139096,30000000,79786745,107,15,,0.079787,1.5e-08,1.5e-08,0.0001
24688983,2026-03-19 03:57:35,4423940,30000000,80544118,29,1000000000,,1.080544,0.0555,1.0,2.0
24688984,2026-03-19 03:57:47,9230165,30000000,73445457,61,96652959,,0.170098,0.016185994,0.096652959,0.277426491
24688985,2026-03-19 03:57:59,8740709,30000000,69914056,58,16185994,,0.0861,0.003495702,0.016185994,1.0
24688986,2026-03-19 03:58:11,22255836,30000000,66267287,148,1500000,,0.067767,0.001,0.0015,0.021867279
24688987,2026-03-19 03:58:23,29991106,30000000,70274158,199,100000,,0.070374,1.5e-08,0.0001,0.006526374
24688988,2026-03-19 03:58:35,12151752,30000000,79053219,81,1395747,,0.080449,0.001,0.001395747,0.011803431
24688989,2026-03-19 03:58:47,10035875,30000000,77176860,66,15,,0.077177,1.5e-08,1.5e-08,0.007027417
24688990,2026-03-19 03:58:59,3163177,30000000,73984231,21,282613214,,0.356597,0.05,0.282613214,2.0
24688991,2026-03-19 03:59:11,29991344,30000000,66686413,199,1625159,,0.068312,0.0001,0.001625159,0.023575801
24688992,2026-03-19 03:59:23,18770287,30000000,75017404,125,15,,0.075017,1.5e-08,1.5e-08,0.009838384
24688993,2026-03-19 03:59:35,13059296,30000000,77374380,87,10000000,,0.087374,0.001,0.01,0.079
24688994,2026-03-19 03:59:47,29251777,30000000,76123041,195,1000000,,0.077123,1.5e-08,0.001,0.009377177
24688995,2026-03-19 03:59:59,5978462,30000000,85163779,39,100000000,,0.185164,0.008571566,0.1,1.0
24688996,2026-03-19 04:00:11,7064396,30000000,78761211,47,14696241,,0.093457,0.001000015,0.014696241,0.043022991
24688997,2026-03-19 04:00:23,22258635,30000000,73552730,148,1812543,,0.075365,0.001,0.001812543,0.05
24688998,2026-03-19 04:00:35,14551359,30000000,78001833,97,100000000,,0.178002,0.002062621,0.1,0.1
24688999,2026-03-19 04:00:47,17277759,30000000,77710210,115,10000,,0.07772,1.5e-08,1e-05,0.001
24689000,2026-03-19 04:00:59,17422613,30000000,79185253,116,9750231,,0.088935,0.001,0.009750231,0.041017495
24689001,2026-03-19 04:01:11,8716514,30000000,80783879,58,28643822,,0.109428,0.0,0.028643822,0.251931024
24689002,2026-03-19 04:01:23,29991442,30000000,76553843,199,1395747,,0.07795,0.000626369,0.001395747,0.022058654
24689003,2026-03-19 04:01:35,9873473,30000000,86117614,65,10000001,,0.096118,0.001,0.010000001,0.2
24689004,2026-03-19 04:01:47,19911801,30000000,82438580,132,15,,0.082439,1.5e-08,1.5e-08,0.001
24689005,2026-03-19 04:01:59,3456864,30000000,85812929,23,13707086,,0.09952,0.001,0.013707086,0.036318902
24689006,2026-03-19 04:02:11,18122857,30000000,77558344,120,10000001,,0.087558,0.001,0.010000001,0.1
24689007,2026-03-19 04:02:23,18593113,30000000,79576707,123,1000000,,0.080577,1.5e-08,0.001,0.046511495
24689008,2026-03-19 04:02:35,5597401,30000000,81959441,37,79000000,,0.160959,0.0,0.079,1.0
24689009,2026-03-19 04:02:47,29991195,30000000,75537510,199,1000000,,0.076538,3e-08,0.001,0.01
24689010,2026-03-19 04:02:59,10088621,30000000,84974156,67,12000001,,0.096974,0.001395747,0.012000001,0.20300518
24689011,2026-03-19 04:03:11,10710608,30000000,81496321,71,10000000,,0.091496,0.001,0.01,0.1
24689012,2026-03-19 04:03:23,9281627,30000000,78583241,61,27361995,,0.105945,0.001,0.027361995,0.2023
24689013,2026-03-19 04:03:35,6853410,30000000,74838506,45,2209769,,0.077048,0.0015,0.002209769,0.089
24689014,2026-03-19 04:03:47,26467305,30000000,69757852,176,15,,0.069758,1.5e-08,1.5e-08,1.5e-08
24689015,2026-03-19 04:03:59,22016934,30000000,76423973,146,10000000,,0.086424,0.001,0.01,0.057228898
24689016,2026-03-19 04:04:11,5878470,30000000,80892822,39,6304511,,0.087197,2.1e-08,0.006304511,0.079
24689017,2026-03-19 04:04:23,29944148,30000000,74743937,199,1395747,,0.07614,1.5e-08,0.001395747,0.025256063
24689018,2026-03-19 04:04:35,16352481,30000000,84052140,109,2791494,,0.086844,0.000299158,0.002791494,0.055463594
24689019,2026-03-19 04:04:47,5156400,30000000,84999464,34,15000536,,0.1,0.002209769,0.015000536,0.1
24689020,2026-03-19 04:04:59,4835129,30000000,78026959,32,30072451,,0.108099,0.005,0.030072451,1.0
24689021,2026-03-19 04:05:11,29990780,30000000,71417510,199,1395747,,0.072813,0.0001,0.001395747,0.010000001
24689022,2026-03-19 04:05:23,15587597,30000000,80339211,103,15,,0.080339,1.5e-08,1.5e-08,0.029642064
24689023,2026-03-19 04:05:35,14047088,30000000,80732603,93,4550132,,0.085283,1.5e-08,0.004550132,0.058783131
24689024,2026-03-19 04:05:47,17657539,30000000,80091512,117,3670813,,0.083762,0.001,0.003670813,0.05
24689025,2026-03-19 04:05:59,11127444,30000000,81865231,74,4404975,,0.08627,1.5e-08,0.004404975,0.034267471
24689026,2026-03-19 04:06:11,11535968,30000000,79223334,76,10000000,,0.089223,1.5e-08,0.01,0.043273686
24689027,2026-03-19 04:06:23,9800628,30000000,76936400,65,50000000,,0.126936,0.005795302,0.05,0.474945732
24689028,2026-03-19 04:06:35,5314823,30000000,73602893,35,187334098,,0.260937,0.026414107,0.187334098,2.0
24689029,2026-03-19 04:06:47,29956366,30000000,67662419,199,170000,,0.067832,1.5e-08,0.00017,0.002821001
24689030,2026-03-19 04:06:59,2548469,30000000,76095618,16,991566816,,1.067662,0.010000001,0.991566816,1.0
24689031,2026-03-19 04:07:11,12752299,30000000,68199728,85,67125140,,0.135325,0.003409986,0.06712514,2.0
24689032,2026-03-19 04:07:23,29986397,30000000,66922290,199,1000000,,0.067922,0.001,0.001,0.011247491
24689033,2026-03-19 04:07:35,3976243,30000000,75279990,26,8827755,,0.084108,0.0,0.008827755,1.0
24689034,2026-03-19 04:07:47,6724191,30000000,68364422,44,2029000000,,2.097364,0.162048612,2.029,7.572064425
24689035,2026-03-19 04:07:59,14393219,30000000,63649665,95,9999999,,0.07365,1e-09,0.009999999,0.096963849
24689036,2026-03-19 04:08:11,29675924,30000000,63327821,197,10000000,,0.073328,0.001625159,0.01,0.05
24689037,2026-03-19 04:08:23,24605530,30000000,71072773,164,1000000,,0.072073,0.001,0.001,0.057831243
24689038,2026-03-19 04:08:35,5354073,30000000,76761870,35,36708821771,,36.785584,2.027,36.708821771,36.708821771
24689039,2026-03-19 04:08:47,10518352,30000000,70591543,70,1,,0.070592,0.0,1e-09,0.166130094
24689040,2026-03-19 04:08:59,5803460,30000000,67955157,38,0,,0.067955,0.0,0.0,0.005652374
24689041,2026-03-19 04:09:11,7745506,30000000,62747222,51,0,,0.062747,0.0,0.0,0.009999999
24689042,2026-03-19 04:09:23,29994643,30000000,58953895,199,10000001,,0.068954,0.001,0.010000001,0.079
24689043,2026-03-19 04:09:35,6842496,30000000,66320500,45,200000000,,0.266321,0.0,0.2,2.688085256
24689044,2026-03-19 04:09:47,7771909,30000000,61812086,51,22491983,,0.084304,0.005,0.022491983,0.1
24689045,2026-03-19 04:09:59,14678593,30000000,58088892,97,1000000,,0.059089,0.001,0.001,0.091680754
24689046,2026-03-19 04:10:11,29680837,30000000,57933308,197,1000000,,0.058933,0.001,0.001,0.032399512
24689047,2026-03-19 04:10:23,27008688,30000000,65020886,180,5000000,,0.070021,0.001,0.005,0.023409989
24689048,2026-03-19 04:10:35,25682784,30000000,71527682,171,1000000,,0.072528,2.2e-08,0.001,0.013833063
24689049,2026-03-19 04:10:47,18566948,30000000,77895305,123,15,,0.077895,1.5e-08,1.5e-08,0.001
24689050,2026-03-19 04:10:59,7845482,30000000,80210709,52,1282452,,0.081493,7e-05,0.001282452,0.009021113
24689051,2026-03-19 04:11:11,21873449,30000000,75428468,145,5025423,,0.080454,0.001,0.005025423,0.1
24689052,2026-03-19 04:11:23,8836770,30000000,79748916,58,79000000,,0.158749,0.01,0.079,0.2
24689053,2026-03-19 04:11:35,21260003,30000000,75652993,141,1000000,,0.076653,2.2e-08,0.001,0.028144007
24689054,2026-03-19 04:11:47,9712954,30000000,79599559,64,12824520,,0.092424,9.5017e-05,0.01282452,2.0
24689055,2026-03-19 04:11:59,8089736,30000000,76092506,53,9456628,,0.085549,0.001,0.009456628,0.1
24689056,2026-03-19 04:12:11,18517899,30000000,71710679,123,1653743,,0.073364,0.001395747,0.001653743,0.05
24689057,2026-03-19 04:12:23,16428490,30000000,73812936,109,8963837,,0.082777,0.001,0.008963837,0.05
24689058,2026-03-19 04:12:35,29952531,30000000,74691611,199,3960,,0.074696,2.2e-08,3.96e-06,0.003674196
24689059,2026-03-19 04:12:47,11826702,30000000,83998516,78,10559988,,0.094559,2.4e-08,0.010559988,0.5
24689060,2026-03-19 04:12:59,10144374,30000000,81777248,67,12143986,,0.093921,0.002738693,0.012143986,0.250209213
24689061,2026-03-19 04:13:11,15089131,30000000,78468251,100,1000000,,0.079468,2.2e-08,0.001,0.011052278
24689062,2026-03-19 04:13:23,19628938,30000000,78526534,130,1395747,,0.079922,1.5e-08,0.001395747,0.05
24689063,2026-03-19 04:13:35,11915745,30000000,81555654,79,16602532,,0.098158,0.001,0.016602532,1.0
24689064,2026-03-19 04:13:47,10817484,30000000,79459501,72,100000000,,0.17946,0.00978668,0.1,0.5
24689065,2026-03-19 04:13:59,14785623,30000000,76689997,98,10000001,,0.08669,0.001,0.010000001,0.2
24689066,2026-03-19 04:14:11,25909264,30000000,76552993,172,4050,,0.076557,1.5e-08,4.05e-06,0.011759794
24689067,2026-03-19 04:14:23,6489852,30000000,83512466,43,3000000,,0.086512,0.003,0.003,0.030486072
24689068,2026-03-19 04:14:35,29992390,30000000,77589938,199,3000000,,0.08059,1.8e-06,0.003,0.01043906
24689069,2026-03-19 04:14:47,14334944,30000000,87283759,95,3000000,,0.090284,0.001,0.003,0.079
24689070,2026-03-19 04:14:59,10458798,30000000,86800021,69,5000000,,0.0918,0.001395747,0.005,0.5
24689071,2026-03-19 04:15:11,13369751,30000000,83515218,89,3200405,,0.086716,0.001,0.003200405,0.079
24689072,2026-03-19 04:15:23,6381311,30000000,82380631,42,4903143,,0.087284,1.5e-08,0.004903143,0.05
24689073,2026-03-19 04:15:35,4115301,30000000,76463856,27,10000000,,0.086464,0.001395747,0.01,0.079
24689074,2026-03-19 04:15:47,19898755,30000000,69528139,132,3836283,,0.073364,0.000641226,0.003836283,0.05
24689075,2026-03-19 04:15:59,28061422,30000000,72366483,187,15,,0.072366,1.5e-08,1.5e-08,0.008343378
24689076,2026-03-19 04:16:11,12516492,30000000,80243226,83,6666966,,0.08691,0.001395747,0.006666966,0.1
24689077,2026-03-19 04:16:23,8848385,30000000,78582521,58,10000000,,0.088583,0.001020626,0.01,0.087765816
24689078,2026-03-19 04:16:35,13329254,30000000,74554110,88,9629188,,0.084183,0.001,0.009629188,0.1
24689079,2026-03-19 04:16:47,24231886,30000000,73516102,161,1000000,,0.074516,1.8e-06,0.001,0.011073566
24689080,2026-03-19 04:16:59,14420739,30000000,79171870,96,30000000,,0.109172,0.001395747,0.03,0.1
